"id","city_id","country_code","country_id","country_name_en","country_name_ru","name_en","name_ru","parent_id","pretty_slug","type","slug"
6 308 464,6 308 464,R,153,Russia,Россия,Uzunovo,Узуново,6 288 454,uzunovo,City,uzunovo
6 308 467,6 308 467,R,153,Russia,Россия,Kashira,Кашира,6 288 454,kashira,City,kashira
6 308 471,6 308 471,R,153,Russia,Россия,Mikhnevo,Михнево,6 288 454,mikhnevo,City,mikhnevo
6 308 546,6 308 546,R,153,Russia,Россия,Belye Stolby,Белые Столбы,6 288 454,belye_stolby,City,belye_stolby
6 308 854,6 308 854,R,153,Russia,Россия,Altynzhar,Altynzhar,6 288 308,altynzhar,City,altynzhar
6 308 857,6 308 857,R,153,Russia,Россия,Chernyy Yar,Черный Яр,6 288 308,chernyy_yar,City,chernyy_yar
6 308 861,6 308 861,R,153,Russia,Россия,Slavgorod,Славгород,6 288 304,slavgorod,City,slavgorod
6 308 873,6 308 873,R,153,Russia,Россия,Krasnoborsk,Красноборск,6 288 307,krasnoborsk_arkhangelsk_oblast,City,arkhangelsk_oblast_krasnoborsk
6 308 879,6 308 879,R,153,Russia,Россия,Onega,Онега,6 288 307,onega_arkhangelsk_oblast,City,arkhangelsk_oblast_onega
965 821 304,965 821 304,R,153,Russia,Россия,Petergof,Петергоф,965 820 996,petergof_leningrad_oblast,City,petergof
965 821 327,965 821 327,R,153,Russia,Россия,Koltsovo,Кольцово,965 820 941,koltsovo,City,koltsovo
965 821 335,965 821 335,R,153,Russia,Россия,Yeisk,Ейск,965 821 147,yeisk,City,yeisk
965 821 382,965 821 382,R,153,Russia,Россия,Pinega ,Пинега,965 820 979,pinega,City,pinega
965 821 384,965 821 384,R,153,Russia,Россия,Poduyga ,Подюга,965 820 979,poduyga,City,poduyga
965 821 389,965 821 389,R,153,Russia,Россия,Udimskiy ,Удимский,965 820 979,udimskiy,City,udimskiy
965 821 392,965 821 392,R,153,Russia,Россия,Golitsino,Голицыно,965 821 051,golitsino,City,golitsino
965 821 404,965 821 404,R,153,Russia,Россия,Ples ,Плёс,965 821 355,ples,City,ples
965 821 410,965 821 410,R,153,Russia,Россия,Kalevala ,Калевала,965 820 974,kalevala,City,kalevala
965 821 423,965 821 423,R,153,Russia,Россия,Prionezhskiy ,Прионежский,965 820 974,prionezhskiy,City,prionezhskiy
965 821 428,965 821 428,R,153,Russia,Россия,Pushkino,Пушкино,965 821 051,pushkino,City,pushkino
965 821 435,965 821 435,R,153,Russia,Россия,Arzamas ,Арзамас,965 821 142,arzamas,City,arzamas
965 821 437,965 821 437,R,153,Russia,Россия,Bor ,Бор,965 821 142,bor_nizhny_novgorod_oblast,City,bor
965 821 439,965 821 439,R,153,Russia,Россия,Lyskovo ,Лысково,965 821 142,lyskovo,City,lyskovo
965 821 453,965 821 453,R,153,Russia,Россия,Monchegorsk,Мончегорск,965 820 939,monchegorsk,City,monchegorsk
965 821 458,965 821 458,R,153,Russia,Россия,Evpatorya ,Евпатория,6 057 828,evpatorya,City,evpatorya
965 821 471,965 821 471,R,153,Russia,Россия,Kvasy ,Квасы,6 057 828,kvasy,City,kvasy
965 821 480,965 821 480,R,153,Russia,Россия,Izborsk,Изборск,965 820 997,izborsk,City,izborsk
965 821 482,965 821 482,R,153,Russia,Россия,Opochka,Опочка,965 820 997,opochka,City,opochka
965 821 485,965 821 485,R,153,Russia,Россия,Pleskov,Плесков,965 820 997,pleskov,City,pleskov
965 821 525,965 821 525,R,153,Russia,Россия,Krasnoe Selo,Красное Село,965 820 996,krasnoe_selo,City,krasnoe_selo
965 821 526,965 821 526,R,153,Russia,Россия,Kronshtadt,Кронштадт,965 820 996,kronshtadt,City,kronshtadt
965 821 535,965 821 535,R,153,Russia,Россия,Toksovo,Токсово,965 820 996,toksovo,City,toksovo
965 821 536,965 821 536,R,153,Russia,Россия,Volkhov,Волхов,965 820 996,volkhov,City,volkhov
965 821 537,965 821 537,R,153,Russia,Россия,Zelenogorsk,Зеленогорск,965 820 996,zelenogorsk,City,zelenogorsk
965 821 544,965 821 544,R,153,Russia,Россия,Ob,Обь,965 820 888,ob,City,ob
965 821 548,965 821 548,R,153,Russia,Россия,Bataisk,Батайск,965 821 103,bataisk,City,bataisk
965 821 552,965 821 552,R,153,Russia,Россия,Dagomys,Дагомыс,6 084 686,dagomys,City,dagomys
965 821 554,965 821 554,R,153,Russia,Россия,Dombay,Домбай,965 821 148,dombay,City,dombay
965 821 555,965 821 555,R,153,Russia,Россия,Dzhankhot,Джанхот,965 821 147,dzhankhot,City,dzhankhot
965 821 556,965 821 556,R,153,Russia,Россия,Dzhubga,Джубга,965 821 147,dzhubga,City,dzhubga
965 821 560,965 821 560,R,153,Russia,Россия,Goryachiy Klyuch,Горячий Ключ,965 821 147,goryachiy_klyuch,City,goryachiy_klyuch
965 821 563,965 821 563,R,153,Russia,Россия,Kamyshin,Камышин,965 821 123,kamyshin,City,kamyshin
965 821 572,965 821 572,R,153,Russia,Россия,Primorskiy (Dagestan),Приморский (Дагестан),965 821 149,primorskiy,City,primorskiy
965 821 573,965 821 573,R,153,Russia,Россия,Primorsko-Akhtarsk,Приморско-Ахтарск,965 821 147,primorsko-akhtarsk,City,primorsko-akhtarsk
965 821 575,965 821 575,R,153,Russia,Россия,Svetlyi Yar,Светлый Яр,965 821 123,svetlyi_yar,City,svetlyi_yar
965 821 579,965 821 579,R,153,Russia,Россия,Uch-Dere,Уч-Дере,6 084 686,uch-dere,City,uch-dere
965 821 583,965 821 583,R,153,Russia,Россия,Volzhskiy,Волжский,965 821 123,volzhskiy,City,volzhskiy
965 821 585,965 821 585,R,153,Russia,Россия,Novouralsk,Новоуральск,965 820 941,novouralsk,City,novouralsk
965 821 587,965 821 587,R,153,Russia,Россия,Sredneuralsk,Среднеуральск,965 820 941,sredneuralsk,City,sredneuralsk
965 821 588,965 821 588,R,153,Russia,Россия,Ust-Kachka,Усть-качка,965 820 954,ust-kachka,City,ust-kachka
965 821 604,965 821 604,R,153,Russia,Россия,Vnucovo,Внуково,965 821 051,vnucovo,City,vnucovo
965 824 568,965 824 568,R,153,Russia,Россия,Alekka,Алекка,965 820 974,alekka,City,alekka
965 824 573,965 824 573,R,153,Russia,Россия,Stariy Beliy Yar,Старый Белый Яр,965 820 991,stariy_beliy_yar,City,stariy_beliy_yar
965 824 574,965 824 574,R,153,Russia,Россия,Beloe Ozero,Белое Озеро ,965 820 991,beloe_ozero,City,beloe_ozero
965 824 680,965 824 680,R,153,Russia,Россия,Myshkin,Мышкин,965 821 117,myshkin,City,myshkin
965 824 684,965 824 684,R,153,Russia,Россия,Kandalaksha,Кандалакша,965 820 974,kandalaksha,City,kandalaksha
965 824 687,965 824 687,R,153,Russia,Россия,Okulovka,Окуловка,965 820 937,okulovka,City,okulovka
965 824 766,965 824 766,R,153,Russia,Россия,Liski,Лиски,965 821 041,liski,City,liski
965 824 800,965 824 800,R,153,Russia,Россия,Vyartsilya,Вяртсиля,965 821 430,vyartsilya,City,vyartsilya
965 824 805,965 824 805,R,153,Russia,Россия,Torzhok,Торжок,965 820 998,torzhok,City,torzhok
965 824 818,965 824 818,R,153,Russia,Россия,Serpukhov,Серпухов,965 821 051,serpukhov,City,serpukhov
965 824 856,965 824 856,R,153,Russia,Россия,Abzakovo,Абзаково,965 820 977,abzakovo,City,abzakovo
965 825 383,965 825 383,R,153,Russia,Россия,Alexandrov,Александров,965 821 141,alexandrov,City,alexandrov
965 825 439,965 825 439,R,153,Russia,Россия,Meshcherino,Мещерино,965 821 051,meshcherino,City,meshcherino
965 825 445,965 825 445,R,153,Russia,Россия,Gribki,Грибки,965 821 051,gribki,City,gribki
965 825 465,965 825 465,R,153,Russia,Россия,Steregushee,Стерегущее ,6 057 828,steregushee,City,steregushee
965 825 547,965 825 547,R,153,Russia,Россия,Khotkovo,Хотьково,965 821 051,khotkovo,City,khotkovo
965 825 597,965 825 597,R,153,Russia,Россия,Katsiveli,Кацивели,6 057 828,katsiveli,City,katsiveli
965 825 697,965 825 697,R,153,Russia,Россия,Obninsk,Обнинск,965 821 139,obninsk,City,obninsk
965 825 743,965 825 743,R,153,Russia,Россия,Sokolinoe,Соколиное,6 057 828,sokolinoe,City,sokolinoe
965 826 010,965 826 010,R,153,Russia,Россия,Kamenskoe,Каменское,6 057 828,kamenskoe,City,kamenskoe
965 826 046,965 826 046,R,153,Russia,Россия,Bronnitsy,Бронницы,965 821 051,bronnitsy,City,bronnitsy
965 826 053,965 826 053,R,153,Russia,Россия,Voskresensk,Воскресенск,965 821 051,voskresensk,City,voskresensk
965 826 526,965 826 526,R,153,Russia,Россия,Teberda,Теберда,965 821 148,teberda_karachay-cherkessia,City,karachay-cherkessia_teberda
965 826 776,965 826 776,R,153,Russia,Россия,Nadym,Надым,6 288 590,nadym_yamalo-nenets_autonomous_okrug,City,ural_nadym
965 826 781,965 826 781,R,153,Russia,Россия,Obraztsovo-Travino,Образцово-Травино,6 288 308,obraztsovo-travino,City,obraztsovo-travino
965 826 873,965 826 873,R,153,Russia,Россия,Voshod,Восход,6 288 351,voshod,City,voshod
965 826 880,965 826 880,R,153,Russia,Россия,Vatnavolok, Ватнаволок,965 820 974,vatnavolok,City,vatnavolok
965 827 029,965 827 029,R,153,Russia,Россия,Reftinskiy,Рефтинский,6 288 533,reftinskiy,City,reftinskiy
965 827 040,965 827 040,R,153,Russia,Россия,Mikhaylovka, Михайловка,6 288 574,mikhaylovka,City,mikhaylovka
965 827 903,965 827 903,R,153,Russia,Россия,Mindalnoe,Миндальное,6 057 828,mindalnoe,City,mindalnoe
965 827 946,965 827 946,R,153,Russia,Россия,Shcholkine,Щёлкино,6 057 828,shcholkine,City,shcholkine
965 829 170,965 829 170,R,153,Russia,Россия,Nyagan,Нягань,6 288 360,nyagan,City,nyagan
965 829 179,965 829 179,R,153,Russia,Россия,Yurga,Юрга,6 288 356,yurga,City,yurga
965 829 274,965 829 274,R,153,Russia,Россия,Nizhneudinsk,Нижнеудинск,965 820 895,nizhneudinsk,City,nizhneudinsk
965 829 291,965 829 291,R,153,Russia,Россия,Repino,Репино,965 820 996,repino_leningrad_oblast,City,repino
965 829 305,965 829 305,R,153,Russia,Россия,Lisy Island,Лисий остров,153,lisy_island,City,lisy_island
965 829 335,965 829 335,R,153,Russia,Россия,Srednjya Ahtuba,Средняя Ахтуба,6 288 574,srednjya_ahtuba,City,srednjya_ahtuba
965 829 395,965 829 395,R,153,Russia,Россия,Krasnopolyanskoe,Краснополянское,965 820 933,krasnopolyanskoe,City,krasnopolyanskoe
