1259	['acm_obj', 'city', 'poi_metro_station']	0.002%	гостиничный комплекс театральный суздаль	1
1260	['acm_gost', 'poi_centre']	0.002%	гостиница центр	1
1261	['acm_hotel', 'city', 'peninsula', 'stars_5']	0.002%	крым ялта отели 5 звезд	1
1262	['acm_gost', 'acm_obj_part', 'poi_metro_station', 'price']	0.002%	гостиница кузьминки цены на номера	1
1263	['acm_gost', 'acm_gost_popular', 'geo_oblast', 'map']	0.002%	гостиница турист брянск карта	1
1264	['acm_hotel', 'city', 'map', 'stars_4']	0.002%	отели 4 звезды на карте праги	1
1265	['acm_hotel', 'acm_hotel_popular', 'city', 'geo_rayon']	0.002%	парус отель румянцева москва	1
1266	['acm_hotel', 'acm_hotel_popular', 'contacts_site', 'geo_oblast']	0.002%	отель хилтон ленинградская официальный сайт	1
1267	['city', 'poi_metro_station', 'space_near']	0.002%	аэропорт недалеко башка вода	1
1268	['acm_hotel', 'city', 'poi_metro_station_spb', 'poi_street_popular']	0.002%	ялта ул садовая отель	1
1269	['acm_gost_popular', 'acm_minihotel', 'geo_oblast']	0.002%	мини отели в октябрьском иркутск	1
1270	['city', 'country', 'price', 'tickets', 'transport_train']	0.002%	сколько стоит билет на поезд с украины до москвы	1
1271	['acm_gost', 'price']	0.002%	цены на гостиницу	1
1272	['acm_hotel', 'city', 'poi_metro_station', 'stars_5']	0.002%	отель 5 звезд на водном стадионе  в москве	2
1273	['acm_hostel', 'city', 'city_city', 'poi_metro_station_spb']	0.002%	хостел  академическая г. москва	1
1274	['acm_hostel', 'acm_hotel', 'geo_oblast']	0.002%	отели и хостелы в хабаровске	1
1275	['acm_hotel', 'city', 'date_year', 'rating']	0.002%	рейтинг отелей шарм эль шейха 2015	2
1276	['city', 'how_far', 'transport_train']	0.002%	сколько ехать от москвы до великого новгорода на поезде	1
1277	['acm_gost_popular', 'acm_obj', 'agregator_ostrovok', 'city']	0.002%	ессентуки санаторий русь  островок ру	2
1278	['acm_gost', 'city', 'price', 'wh_where']	0.002%	чебоксары где гостиница цены	2
1279	['acm_gost', 'amn_basin', 'city', 'date_year']	0.002%	гостиницы судака с бассейном 2015	1
1280	['acm_gost', 'city', 'geo_rayon', 'price_cheap']	0.002%	дешевая гостиница в солнечногорском районе	1
1281	['acm_gost', 'acm_hotel', 'city', 'peninsula']	0.002%	балаклава крым отели гостиницы	1
1282	['acm_gost', 'city', 'contacts_site', 'poi_quay']	0.002%	гостиница на набережной казань официальный сайт	2
1283	['acm_gost', 'acm_hotel', 'city', 'econom_class']	0.002%	отели и гостиницы эконом класса  в анапе	2
1284	['acm_gost', 'city', 'date_month', 'price']	0.002%	гостиницы в туапсе-цены на ноябрь	1
1285	['acm_gost_popular', 'acm_obj_ukr']	0.002%	санаторій алмаз	2
1286	['acm_gost', 'action_buy', 'peninsula']	0.002%	гостиница крым купить	1
1287	['acm_gost', 'acm_hotel', 'city', 'date_year', 'rest']	0.002%	отдых в ялте 2016 отели гостиницы	1
1288	['acm_hotel_popular', 'acm_minihotel', 'city', 'contacts_site']	0.002%	мини отель классик санкт-петербург официальный сайт	1
1289	['acm_hotel', 'city', 'poi_sea', 'price']	0.002%	отели в архипо-осиповке у моря цены	1
1290	['acm_hotel', 'city', 'poi_metro_station_spb', 'space_near']	0.002%	отели рядом пролетарской москва	1
1291	['acm_hotel', 'city', 'photo', 'reviews']	0.002%	фотографии и отзывы отели кемер	2
1292	['acm_hotel', 'amn_all_inclusive', 'city', 'country', 'price', 'stars_5']	0.002%	египет шарм эль шейх отели 5 звезд все включено цены	2
1293	['acm_hotel', 'acm_hotel_popular', 'city', 'date_year', 'reviews']	0.002%	отель бристоль ялта отзывы 2015	2
1294	[' amn_aquapark', 'acm_hotel', 'acm_hotel_popular']	0.002%	отель и аквапарк ривьера	1
1295	['acm_hotel', 'city', 'rest', 'stars_5']	0.002%	отдых в дубае отели 5 звезд	1
1296	['city', 'country', 'date_year', 'price']	0.002%	египет хургада цены 2015	2
1297	['acm_gost', 'date_year', 'geo_oblast', 'price', 'price_expensive']	0.002%	гостиницы в смоленске цены 2015 не дорогие	2
1298	['acm_ghouse', 'city', 'geo_oblast']	0.002%	гостевые дома в пскове и области	1
1299	['acm_gost', 'city', 'econom_class', 'poi_centre']	0.002%	гостиница в  калининград  в центре  эконом класс	1
1300	['city', 'price', 'tickets', 'transport_plane']	0.002%	сколько стоит билет на самолет до москвы	1
1301	['agregator_ostrovok', 'city', 'contacts_site']	0.002%	сайт островок санкт-петербург официальный сайт	2
1302	['acm_apart', 'action2book', 'city', 'poi_sea']	0.002%	снять апартаменты в алуште у моря	1
1303	['acm_hotel_popular', 'acm_hotels_popular', 'contacts_site', 'poi_metro_station']	0.002%	холидей инн сокольники официальный сайт	2
1304	['acm_minihotel', 'acm_obj_part', 'poi_metro_station']	0.002%	мини отель кузьминки номер	2
1305	['acm_hotel_popular', 'acm_obj_part', 'city', 'price']	0.002%	гранд петергоф номера и цены	1
1306	['poi_metro_station', 'poi_station']	0.002%	казанский вокзал воробьевы горы	1
1307	['acm_gost', 'acm_obj', 'peninsula']	0.002%	гостинницы и санатории крыма	1
1308	['acm_gost', 'city_city', 'geo_oblast', 'poi_centre', 'price_cheap']	0.002%	недорогие гостиницы в иркутске в центре города	2
1309	['acm_acm', 'amn_breakfast', 'city', 'price_cheap']	0.002%	проживание в питере недорого с завтраком	2
1310	['acm_gost', 'acm_gost_popular', 'city', 'photo']	0.002%	фото евпатории гостиница турист	1
1311	['acm_gost', 'geo_oblast', 'poi_metro_station', 'price']	0.002%	цена на гостиницы в отрадном воронежской области	1
1312	['acm_hotel', 'poi_metro_station_spb', 'space_near']	0.002%	отели рядом с гостиный двор	1
1313	['acm_gost', 'city', 'poi_centre', 'stars_3']	0.002%	гостиницы рима 3 звезды в центре	1
1314	['acm_hostel', 'city', 'city_city', 'poi_centre', 'price_cheap']	0.002%	хостелы питера недорого в центре города	1
1315	['acm_apart', 'city', 'poi_olympic_park']	0.002%	апартотели в олимпийском парке сочи	1
1316	['acm_hotel', 'acm_obj_part', 'action2book', 'amn_kitchen', 'city']	0.002%	снять отель с кухней в номере париж	2
1317	['acm_hotel', 'city', 'poi_avenue', 'poi_metro']	0.002%	отели спб ленинский метро	1
1318	['acm_gost', 'acm_minihotel', 'city', 'price']	0.002%	кисловодск мини отели гостиницы цена	1
1319	['acm_minihotel', 'city', 'date_month']	0.002%	миниотели в адлере в ноябре	1
1320	['acm_apart', 'action_buy', 'city', 'poi_centre']	0.002%	купить апартаменты в центре москвы	1
1321	['acm_gost', 'acm_obj_part', 'geo_oblast', 'price_cheap']	0.002%	номер в гостинице новосибирска недорого	1
1322	['action_buy', 'city', 'wh_what']	0.002%	что купить в будапеште	1
1323	['acm_hostel', 'city', 'poi_quay']	0.002%	нижний новгород хостел набережные	1
1324	['acm_gost_popular', 'acm_hostel']	0.002%	хостел.ру	2
1325	['acm_gost', 'acm_gost_popular', 'city', 'poi_centre', 'price_cheap']	0.002%	дешевые гостиницы в санкт-петербурге в центре эконом	2
1326	['acm_hotel', 'city', 'map', 'price']	0.002%	хургада карта цены отели	1
1327	['acm_gost', 'action2book', 'country']	0.002%	беларусь бронирование гостиниц	1
1328	['acm_gost', 'island']	0.002%	гостиница васильевский остров	1
1329	['acm_hotel', 'city', 'contacts_site', 'poi_river']	0.002%	отель фонтанка санкт-петербург официальный сайт	2
1330	['acm_hotel', 'city', 'contacts_site', 'stars_5']	0.002%	отель севастополь в севастополе официальный сайт 5 звезд	2
1331	['acm_hotel_en', 'acm_hotel_popular_en', 'country', 'stars_2']	0.002%	phuong nhung hotel 2* вьетнам	2
1332	['acm_hostel', 'city', 'city_city', 'price_cheap']	0.002%	хостел в городе домодедово недорого	1
1333	['acm_hotel', 'action2book', 'city', 'poi_centre']	0.002%	забронировать отель в центре москвы	1
1334	['acm_hostel', 'poi_metro_station', 'poi_station']	0.002%	хостел у белорусского вокзала	1
1335	['acm_hotel', 'action2book', 'city', 'geo_uts']	0.002%	забронировать отель красная поляна	1
1336	['acm_minihotel', 'city', 'city_city']	0.002%	г.саки мини отели	1
1337	['acm_obj', 'city', 'contacts_site', 'poi_metro_station_spb']	0.002%	санаторий приморский евпатория официальный сайт	2
1338	['acm_gost', 'econom_class']	0.002%	гостиница эконом класса	2
1339	['acm_hostel', 'city', 'poi_avenue', 'price_cheap']	0.002%	хостелы в санкт-петербурге недорого на невском	1
1340	['acm_gost', 'geo_uts', 'poi_metro_station']	0.002%	гостиница лось медведково	2
1341	['acm_hotel', 'action2book', 'city', 'poi_metro', 'price_cheap', 'space_near']	0.002%	снять отель в москве недорого рядом с метро	2
1342	['acm_hotel', 'city', 'geo_oblast', 'poi_metro']	0.002%	отели москва метро тульская	1
1343	['acm_obj_part', 'amn_basin', 'city']	0.002%	номер с бассейном в рязане	1
1344	['acm_hostel', 'poi_station', 'space_near']	0.002%	хостелы возле курского вокзала	1
